,OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,Location,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu_over_sf),SiteEUIWN(kBtu_over_sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DefaultData,Comment,ComplianceStatus,Outlier,2010 Census Tracts,SPD MCPP Areas,City Council Districts,SPD Beats,Zip Codes,NonRes,Compl,Outlier_ok,Anciennete,no_zero_floors,measure_floors,Intensité de consommation,log_PropertyGFATotal,log_PropertyGFAParking,log_PropertyGFABuilding(s),log_SiteEnergyUse(kBtu),log_SiteEnergyUseWN(kBtu),log_SiteEUI(kBtu_over_sf),log_SiteEUIWN(kBtu_over_sf),log_TotalGHGEmissions,log_GHGEmissionsIntensity,log_measure_floors,log_Anciennete,Address,City,State,ZipCode,Latitude,Longitude
494,661,2015,NonResidential,Medical Office,NORDSTROM ELMER J MEDICAL TOWER CONDOMINIUM,6108450000,"{'latitude': '47.61009216', 'longitude': '-122.32214355', 'human_address': '{""address"": ""1229 MADISON ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98104""}'}",3,EAST,1985,1.0,10.0,422503,206580,215923,Medical Office,Medical Office,197408.0,,,,,,48.0,90.5,90.5,268.7,268.7,17871658.0,17871658.0,1582184.0,4774172.0,16290151.0,0.0,0.0,0.0,235.69,0.39,No,,Compliant,,,19.0,,12.0,18379.0,1,1,,30,10.0,80369.57452000475,1,12.953951826345872,12.238443025560624,12.282677141630193,16.69872666402924,16.69872666402924,4.505349850705881,4.505349850705881,5.462517382228296,-0.941608539858445,11.29439095717763,3.4011973816621555,,,,,,
497,674,2015,NonResidential,Medical Office,7TH & MADISON OFFICE BLDG. -(THE POLYCLINIC),8590400395,"{'latitude': '47.60700323', 'longitude': '-122.32910715', 'human_address': '{""address"": ""904 7TH AVE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98104""}'}",7,EAST,2008,1.0,9.0,302902,101342,201560,"Medical Office, Parking",Medical Office,201365.0,Parking,86270.0,,,,61.0,70.6,71.0,216.4,216.8,14224039.0,14292832.0,0.0,4016264.0,13704062.0,5205.0,520546.0,0.0,123.18,0.21,No,,Compliant,,,19.0,,12.0,18379.0,1,1,,7,9.0,76270.07643509563,1,12.62116459983275,11.526256214378872,12.213842382794535,16.470443978576835,16.475268710816717,4.257030144499196,4.2626798770413155,4.813646700258897,-1.5606477482646683,11.242035957322402,1.9459101490553132,,,,,,
495,674,2016,NonResidential,Medical Office,7th and Madison,8590400395,,7,EAST,2008,1.0,9.0,302902,101342,201560,"Medical Office, Parking",Medical Office,201365.0,Parking,86270.0,,,,58.0,73.30000305,73.5,223.8000031,224.1000061,14751117.0,14802479.0,0.0,4148730.5,14155468.0,5956.470215,595647.0,,130.32,0.43,False,,Compliant,,,,,,,1,1,,8,9.0,76270.07643509563,1,12.62116459983275,11.526256214378872,12.213842382794535,16.50682936669638,16.510305224707785,4.294560650502428,4.297285406218791,4.86999296429379,-0.843970070294529,11.242035957322402,2.0794415416798357,904   7th Ave.,Seattle,WA,98122.0,47.60707,-122.3288
498,675,2015,NonResidential,Medical Office,NINTH & JEFFERSON BLDG - HARBORVIEW,8590400545,"{'latitude': '47.60395194', 'longitude': '-122.3240621', 'human_address': '{""address"": ""908 JEFFERSON ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98104""}'}",3,EAST,2008,1.0,15.0,434475,250000,184475,"Medical Office, Parking",Medical Office,434475.0,Parking,250000.0,,,2011,60.0,126.7,130.4,302.0,306.5,55030192.0,56652364.0,21474092.0,9834730.0,33557492.0,0.0,0.0,0.0,1891.47,4.02,No,,Compliant,,,19.0,,16.0,18379.0,1,1,,7,15.0,78837.04387088433,1,12.981893684632935,12.429216196844383,12.125269231926568,17.82339253803585,17.852444274488185,4.841822087327094,4.870606649492553,7.545109583519075,1.3912819026309295,11.275138265267957,1.9459101490553132,,,,,,
499,677,2015,NonResidential,Medical Office,CABRINI MEDICAL TOWER,8590901010,"{'latitude': '47.60861082', 'longitude': '-122.3252543', 'human_address': '{""address"": ""901 BOREN AVE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98104""}'}",3,EAST,1973,1.0,19.0,319911,156407,163504,"Medical Office, Parking",Medical Office,170727.0,Parking,69171.0,,,,53.0,86.9,91.6,235.6,241.3,14830411.0,15633396.0,3274333.0,3386893.0,11556559.0,0.0,0.0,0.0,333.3,0.89,No,,Compliant,,,19.0,,12.0,18379.0,1,1,,42,19.0,79107.39989903106,1,12.675798111091979,11.96021686312503,12.00459273385199,16.512190427823143,16.564919953269147,4.464758032271346,4.517431271680085,5.8090429853136945,-0.11653381625595151,11.278561700568867,3.7376696182833684,,,,,,
496,677,2016,NonResidential,Medical Office,Cabrini Medical Tower,8590901010,,3,EAST,1973,1.0,19.0,319911,156407,163504,"Medical Office, Parking",Medical Office,170727.0,Parking,69171.0,,,,50.0,88.30000305,90.69999695,236.3000031,238.5,15067340.0,15490998.0,3593940.25,3362660.75,11473398.0,0.0,0.0,,357.39,1.12,False,,Compliant,,,,,,,1,1,,43,19.0,79107.39989903106,1,12.675798111091979,11.96021686312503,12.00459273385199,16.528040045401255,16.555769638981268,4.48074014215125,4.507557323493748,5.878827622479379,0.11332868530700327,11.278561700568867,3.7612001156935624,901 Boren Avenue,Seattle,WA,98104.0,47.60883,-122.32494
500,681,2016,NonResidential,Large Office,1633 Westlake Building,8807900360,,7,MAGNOLIA / QUEEN ANNE,2000,1.0,4.0,191146,94892,96254,"Office, Parking",Office,103000.0,Parking,80000.0,,,,93.0,49.5,49.5,155.5,155.5,5101504.5,5101504.5,0.0,1495165.25,5101504.0,0.0,0.0,,35.56,0.19,False,,Compliant,,,,,,,1,1,,16,4.0,48883.3630133206,,12.160792812931241,11.460494681782254,11.474745809728061,15.445046054190609,15.445046054190609,3.901972669574645,3.901972669574645,3.571221410645704,-1.6607312068216509,10.797192392896948,2.772588722239781,1633 Westlake Avenue North,Seattle,WA,98109.0,47.63347,-122.34078
503,681,2015,NonResidential,Large Office,OFFICE BUILDING,8807900360,"{'latitude': '47.63380792', 'longitude': '-122.3407964', 'human_address': '{""address"": ""1633 WESTLAKE AVE N"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98109""}'}",7,MAGNOLIA / QUEEN ANNE,2000,1.0,4.0,191146,94892,96254,"Office, Parking",Office,103000.0,Parking,80000.0,,,,93.0,48.9,48.9,153.4,153.4,5032796.0,5032796.0,0.0,1475028.0,5033004.0,0.0,0.0,0.0,35.09,0.07,No,,Compliant,,,50.0,,7.0,18390.0,1,1,,15,4.0,48883.3630133206,,12.160792812931241,11.460494681782254,11.474745809728061,15.431486252451439,15.431486252451439,3.8897773964808264,3.8897773964808264,3.5579161895951237,-2.659260036932778,10.797192392896948,2.70805020110221,,,,,,
507,685,2015,NonResidential,Large Office,818 STEWART,2285050000,"{'latitude': '47.6156434', 'longitude': '-122.3350443', 'human_address': '{""address"": ""818 STEWART ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98101""}'}",7,DOWNTOWN,2008,1.0,14.0,362046,124506,237540,"Office, Other, Parking",Office,234864.0,Parking,97874.0,Other,3534.0,"2017, 2015",81.0,74.7,74.8,233.7,233.8,17812788.0,17832980.0,0.0,5189878.0,17708599.0,1049.0,104922.0,0.0,129.02,0.15,No,,Compliant,,,56.0,,31.0,18081.0,1,1,,7,14.0,89911.6148889562,,12.799526554558172,11.73210918649675,12.378091309328232,16.69542718428349,16.69656010991773,4.3134800921387715,4.314817884980432,4.859967431104096,-1.8971199848858813,11.406582409989316,1.9459101490553132,,,,,,
510,690,2015,NonResidential,Large Office,ONE CONVENTION PLACE,5342900000,"{'latitude': '47.61144638', 'longitude': '-122.33274841', 'human_address': '{""address"": ""701 PIKE ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98101""}'}",7,DOWNTOWN,2001,1.0,23.0,538933,84660,454273,"Office, Parking",Office,357345.0,Parking,122821.0,,,"2015, 2014, 2013, 2011, 2009, 2008",92.0,42.0,42.0,131.7,131.7,14991744.0,14991744.0,0.0,4393829.0,14992367.0,0.0,0.0,0.0,104.51,0.07,No,,Compliant,,,14.0,,31.0,18081.0,1,1,,14,23.0,149046.1909391838,,13.197346537897557,11.346398514074915,13.026453617888007,16.523010207540803,16.523010207540803,3.7376696182833684,3.7376696182833684,4.649282760606412,-2.659260036932778,11.912011543188818,2.6390573296152584,,,,,,
514,694,2015,NonResidential,Large Office,RAINIER COMMONS,7135400000,"{'latitude': '47.57473593', 'longitude': '-122.3209', 'human_address': '{""address"": ""3100 AIRPORT WAY S"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98134""}'}",2,GREATER DUWAMISH,2007,1.0,1.0,158931,28381,130550,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking",Office,80157.0,Multifamily Housing,34302.0,Parking,26937.0,,20.0,58.6,62.7,176.0,186.2,7577723.0,8104771.0,0.0,2077224.0,7087782.0,4902.0,490233.0,0.0,75.45,0.28,No,,Compliant,,,57.0,,36.0,19584.0,1,1,,8,1.0,145002.68141211173,,11.976225424749344,10.253475186175006,11.779511574127275,15.84072331671234,15.907963458588661,4.070734696582967,4.138361447638875,4.323470185213858,-1.2729656758128873,11.88450751372905,2.0794415416798357,,,,,,
511,694,2016,NonResidential,Large Office,Rainier Brewery,7135400000,,2,GREATER DUWAMISH,2007,1.0,1.0,158931,28381,130550,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking",Office,80157.0,Multifamily Housing,34302.0,Parking,26937.0,,12.0,67.69999695,72.19999695,199.3000031,210.3999939,8751704.0,9336260.0,0.0,2326567.5,7938248.0,8134.549805,813455.0,,98.54,0.62,False,,Compliant,,,,,,,1,1,,9,1.0,145002.68141211173,,11.976225424749344,10.253475186175006,11.779511574127275,15.98475898223101,16.049416301746696,4.21508613486653,4.279440003655012,4.590462557115817,-0.4780358009429998,11.88450751372905,2.1972245773362196,3100 Airport Way South,Seattle,WA,98134.0,47.57639,-122.32072
516,703,2016,NonResidential,Large Office,501 Elliott Ave West,7666202080,,7,MAGNOLIA / QUEEN ANNE,2000,1.0,4.0,165111,55000,110111,"Data Center, Office, Parking",Office,104667.0,Parking,55000.0,Data Center,5444.0,,1.0,231.3999939,231.3999939,726.5999756,726.5999756,25478086.0,25478086.0,0.0,7467199.0,25478083.0,0.0,0.0,,177.62,1.08,False,,Compliant,,,,,,,1,1,,16,4.0,54074.13205104417,,12.014373253975885,10.915088464214607,11.609244226893662,17.053329268107355,17.053329268107355,5.444147788398297,5.444147788398297,5.179646436830358,0.0769610411361284,10.89811119985646,2.772588722239781,501 Elliot Ave West,Seattle,WA,98119.0,47.62302,-122.36476
519,703,2015,NonResidential,Large Office,ELLIOTT WEST BLDG 3 - CELL THEREPEUTICS/ADMIN. OFF,7666202080,"{'latitude': '47.62299616', 'longitude': '-122.3644904', 'human_address': '{""address"": ""501 ELLIOTT AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98119""}'}",7,MAGNOLIA / QUEEN ANNE,2000,1.0,4.0,165111,55000,110111,"Data Center, Office",Office,104667.0,Data Center,5444.0,,,,2.0,208.6,208.6,654.9,654.9,22965152.0,22965152.0,0.0,6730701.0,22966105.0,0.0,0.0,0.0,160.1,0.37,No,,Compliant,High Outlier,,50.0,,40.0,19575.0,1,1,H,15,4.0,54074.13205104417,,12.014373253975885,10.915088464214607,11.609244226893662,16.949488494487817,16.949488494487817,5.340418542566672,5.340418542566672,5.075798620002669,-0.9942522733438669,10.89811119985646,2.70805020110221,,,,,,
520,704,2015,NonResidential,Large Office,401 ELLIOTT WEST,7666202110,"{'latitude': '47.62243869', 'longitude': '-122.3637884', 'human_address': '{""address"": ""401 ELLIOTT AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98119""}'}",7,MAGNOLIA / QUEEN ANNE,2000,1.0,4.0,129551,42500,87051,"Data Center, Office, Parking",Office,80668.0,Parking,42500.0,Data Center,4778.0,,1.0,301.5,296.3,946.8,930.5,25764716.0,25321686.0,0.0,7551206.0,25765784.0,0.0,0.0,0.0,179.62,0.53,No,,Compliant,High Outlier,,50.0,,40.0,19575.0,1,1,H,15,4.0,45366.27516045008,,11.771829904987866,10.657259354912508,11.374249432781127,17.06451651697849,17.047171740701113,5.70877001616724,5.691372454579519,5.1908435082428035,-0.6348782724359695,10.722524270113125,2.70805020110221,,,,,,
519,705,2016,NonResidential,Large Office,351 Elliott Ave West,7666202133,,7,MAGNOLIA / QUEEN ANNE,2000,1.0,5.0,159937,55971,103966,"Office, Parking",Office,106449.0,Parking,50258.0,,,,63.0,73.80000305,73.80000305,231.8000031,231.8000031,7857972.5,7857972.5,0.0,2303039.75,7857972.0,0.0,0.0,,54.78,0.34,False,,Compliant,,,,,,,1,1,,16,5.0,49632.89486662437,,11.982535266676077,10.932588978440108,11.551819201595588,15.877039179476196,15.877039179476196,4.301358772934339,4.301358772934339,4.0033251638349325,-1.0788096613719298,10.81240909584726,2.772588722239781,351 Elliot Ave West,Seattle,WA,98119.0,47.62175,-122.36313
521,705,2015,NonResidential,Large Office,CLEAR CHANNEL (ACKERLY)- BLDG 1,7666202133,"{'latitude': '47.62183942', 'longitude': '-122.3630154', 'human_address': '{""address"": ""351 ELLIOTT AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98119""}'}",7,MAGNOLIA / QUEEN ANNE,2000,1.0,5.0,162420,55971,106449,"Data Center, Office, Parking, Restaurant",Office,90417.0,Parking,55971.0,Restaurant,2137.0,"2012, 2010",51.0,82.0,82.0,257.4,257.4,7649110.0,7649110.0,0.0,2241826.0,7649428.0,0.0,0.0,0.0,53.32,0.13,No,,Compliant,,,50.0,,40.0,19575.0,1,1,,15,5.0,50471.84927690994,,11.997940851836402,10.932588978440108,11.575421276195772,15.85009985916543,15.85009985916543,4.406719247264253,4.406719247264253,3.976311495310508,-2.0402208285265546,10.829171019774787,2.70805020110221,,,,,,
522,706,2015,NonResidential,Large Office,333 ELLIOTT,7666202160,"{'latitude': '47.62080128', 'longitude': '-122.3617211', 'human_address': '{""address"": ""333 ELLIOTT AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98119""}'}",7,MAGNOLIA / QUEEN ANNE,2008,1.0,5.0,183964,46763,137201,"Data Center, Office, Parking",Office,133451.0,Parking,46763.0,Data Center,3750.0,,53.0,111.0,111.0,348.6,348.6,15232788.0,15232788.0,0.0,4464475.0,15233421.0,0.0,0.0,0.0,106.19,0.22,No,,Compliant,,,50.0,,40.0,19575.0,1,1,,7,5.0,60570.36752145995,,12.122495365274826,10.752847570927493,11.829202282877098,16.538960767868446,16.538960767868446,4.709530201312334,4.709530201312334,4.665229942415754,-1.5141277326297755,11.011561067670964,1.9459101490553132,,,,,,
520,706,2016,NonResidential,Large Office,333 Elliott West,7666202160,,7,MAGNOLIA / QUEEN ANNE,2008,1.0,5.0,183964,46763,137201,"Data Center, Office, Parking",Office,133451.0,Parking,46763.0,Data Center,3750.0,,56.0,108.3000031,108.3000031,340.0,340.0,14856199.0,14856199.0,0.0,4354102.5,14856198.0,0.0,0.0,,103.57,0.56,False,,Compliant,,,,,,,1,1,,8,5.0,60570.36752145995,,12.122495365274826,10.752847570927493,11.829202282877098,16.513927777186137,16.513927777186137,4.6849051826311365,4.6849051826311365,4.640247712600788,-0.579818495252942,11.011561067670964,2.0794415416798357,333 Elliott Ave W,Seattle,WA,98119.0,47.62101,-122.36188
521,707,2016,NonResidential,Large Office,101 ELLIOTT AVENUE WEST,7666202220,,7,MAGNOLIA / QUEEN ANNE,1986,1.0,5.0,208210,78848,129362,"Office, Parking",Office,109978.0,Parking,78848.0,,,2016201120102009,95.0,50.09999847,52.70000076,125.1999969,127.9000015,5514308.5,5799664.5,0.0,1118781.0,3817281.0,16970.26953,1697027.0,,116.74,0.56,False,,Compliant,,,,,,,1,1,,30,5.0,58042.19950201742,,12.24630246474924,11.275277227453136,11.770369954861218,15.522856817495562,15.573310629015985,3.9140209775518966,3.9646154699685687,4.759949239775645,-0.579818495252942,10.968925602593265,3.4011973816621555,101 Elliott Ave West,Seattle,WA,98119.0,47.61891,-122.35958
523,707,2015,NonResidential,Large Office,SEATTLE POST INTELLIGENCER,7666202220,"{'latitude': '47.61897016', 'longitude': '-122.3594294', 'human_address': '{""address"": ""101 ELLIOTT AVE W"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98119""}'}",7,MAGNOLIA / QUEEN ANNE,1986,1.0,5.0,208210,78848,129362,"Office, Parking",Office,109978.0,Parking,78848.0,,,"2016, 2011, 2010, 2009",95.0,49.6,56.6,114.9,122.3,5454482.0,6228591.0,0.0,968929.0,3306124.0,21485.0,2148495.0,0.0,137.15,0.59,No,,Compliant,,,50.0,,40.0,19575.0,1,1,,29,5.0,58042.19950201742,,12.24630246474924,11.275277227453136,11.770369954861218,15.511948213987003,15.644660701460847,3.903990833730882,4.036008985209137,4.9210752173836125,-0.527632742082372,10.968925602593265,3.367295829986474,,,,,,
524,708,2015,NonResidential,Large Office,3131 ELLIOTT BLDG,7666202240,"{'latitude': '47.61734733', 'longitude': '-122.3571642', 'human_address': '{""address"": ""3131 ELLIOTT AVE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98121""}'}",7,DOWNTOWN,1986,1.0,7.0,277486,80283,197203,"Office, Other, Parking",Office,181068.0,Parking,84935.0,Other,14899.0,,66.0,66.0,66.0,207.2,207.2,12931002.0,12931002.0,0.0,3789860.0,12931539.0,0.0,0.0,0.0,90.15,0.12,No,,Compliant,,,5.0,,9.0,19576.0,1,1,,29,7.0,75168.3846741546,,12.533525760445508,11.293313171419836,12.1919889340167,16.375138241945056,16.375138241945056,4.189654742026425,4.189654742026425,4.501474949649326,-2.120263536200091,11.227486004971016,3.367295829986474,,,,,,
522,708,2016,NonResidential,Large Office,3131 Elliott Avenue,7666202240,,7,DOWNTOWN,1986,1.0,7.0,277486,80283,197203,"Office, Other, Parking",Office,178625.0,Parking,87624.0,Other,14653.0,,63.0,65.90000153,65.90000153,206.8000031,206.8000031,12729858.0,12729858.0,0.0,3730907.5,12729856.0,0.0,0.0,,88.74,0.32,False,,Compliant,,,,,,,1,1,,30,7.0,75168.3846741546,,12.533525760445508,11.293313171419836,12.1919889340167,16.359460815718823,16.359460815718823,4.188138464725457,4.188138464725457,4.4857107459507635,-1.1394342831883648,11.227486004971016,3.4011973816621555,3131 Elliott Avenue,Seattle,WA,98121.0,47.61813,-122.35833
526,710,2015,NonResidential,Large Office,WORLD TRADE CENTER NORTH,7666202320,"{'latitude': '47.61286627', 'longitude': '-122.3501976', 'human_address': '{""address"": ""2401 ELLIOTT AVE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98121""}'}",7,DOWNTOWN,2000,1.0,5.0,251044,117867,133177,"Data Center, Office",Office,126218.0,Data Center,12717.0,,,"2016, 2015, 2012, 2009",98.0,124.7,124.7,391.5,391.5,17320768.0,17320768.0,0.0,5076426.0,17321485.0,0.0,0.0,0.0,120.75,0.18,No,,Compliant,,,5.0,,9.0,19576.0,1,1,,15,5.0,59276.11077657471,,12.433383501555662,11.677312149127815,11.799434349506111,16.66741680191688,16.66741680191688,4.825910852685991,4.825910852685991,4.793722292532682,-1.7147984280919266,10.989961650135077,2.70805020110221,,,,,,
524,710,2016,NonResidential,Large Office,World Trade Center - North,7666202320,,7,DOWNTOWN,2000,1.0,5.0,251044,117867,133177,"Data Center, Office",Office,126218.0,Data Center,12717.0,,,2016201520122009,99.0,123.6999969,123.6999969,388.3999939,388.3999939,17186624.0,17186624.0,0.0,5037111.0,17186623.0,0.0,0.0,,119.81,0.48,False,,Compliant,,,,,,,1,1,,16,5.0,59276.11077657471,,12.433383501555662,11.677312149127815,11.799434349506111,16.65964196481946,16.65964196481946,4.817859254337812,4.817859254337812,4.785907154651808,-0.7339691750802004,10.989961650135077,2.772588722239781,2401 Elliott Avenue,Seattle,WA,98121.0,47.61287,-122.35022
528,712,2015,NonResidential,Large Office,51 UNIVERSITY (SCHWABACHER BLDG.),7666202475,"{'latitude': '47.60599899', 'longitude': '-122.33947754', 'human_address': '{""address"": ""51 UNIVERSITY ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98101""}'}",7,DOWNTOWN,1918,1.0,6.0,108245,14690,93555,"Adult Education, Fitness Center/Health Club/Gym, Office, Other - Restaurant/Bar, Parking, Retail Store",Office,64055.0,Adult Education,14621.0,Parking,12359.0,,75.0,51.8,51.8,156.6,156.6,5101817.0,5101817.0,305664.0,1405672.0,4796352.0,0.0,0.0,0.0,57.03,0.34,No,,Compliant,,,14.0,,30.0,18081.0,1,1,,97,6.0,45561.28375910507,,11.59215245542153,9.594922269167922,11.446304777628333,15.445107308753665,15.445107308753665,3.9473901492654373,3.9473901492654373,4.043577445168448,-1.0788096613719298,10.726813594493054,4.574710978503383,,,,,,
530,714,2015,NonResidential,Large Office,MARITIME BUILDING,7666202525,"{'latitude': '47.60373017', 'longitude': '-122.3373671', 'human_address': '{""address"": ""911 WESTERN AVE"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98104""}'}",7,DOWNTOWN,1911,1.0,5.0,192960,32160,160800,"Office, Parking",Office,135173.0,Parking,32000.0,,,,95.0,49.3,57.1,111.2,118.3,6669954.0,7723851.0,3054035.0,1059765.0,3616068.0,0.0,0.0,0.0,260.94,1.27,No,,Compliant,,,14.0,,19.0,18379.0,1,1,,104,5.0,68026.41883433584,,12.170238192520957,10.378478723292902,11.987916635727004,15.713123521316302,15.859823631821433,3.8979240810486444,4.044804116661965,5.564290495837602,0.23901690047049992,11.12765142097654,4.6443908991413725,,,,,,
545,732,2015,NonResidential,Retail Store,FRED MEYER - GREENWOOD,9231900160,"{'latitude': '47.69195845', 'longitude': '-122.3587219', 'human_address': '{""address"": ""100 NW 85TH ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98117""}'}",6,NORTHWEST,1970,1.0,1.0,141890,35545,106345,"Parking, Retail Store, Supermarket/Grocery Store",Retail Store,168972.0,Supermarket/Grocery Store,118133.0,Parking,0.0,,95.0,59.6,62.3,159.4,160.6,17109052.0,17878054.0,0.0,3898566.0,13302459.0,38071.0,3807145.0,0.0,294.93,1.68,Yes,,Compliant,,,23.0,,21.0,18798.0,1,1,,45,1.0,119389.23244196453,1,11.86280738850136,10.478554778363584,11.574443804948645,16.65511823813819,16.699084485097462,4.087655574071304,4.131961425793407,5.686738040046943,0.5187937934151675,11.690144295321067,3.8066624897703196,,,,,,
542,732,2016,NonResidential,Supermarket / Grocery Store,70100122-Greenwood,9231900160,,6,NORTHWEST,1970,1.0,1.0,141890,35545,106345,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,168735.0,Parking,0.0,Parking,0.0,,91.0,100.0,103.0,266.6000061,269.7999878,16865978.0,17384564.0,0.0,3825269.5,13051820.0,38141.5625,3814156.0,,293.56,2.07,False,,Compliant,,,,,,,1,1,,46,1.0,119389.23244196453,,11.86280738850136,10.478554778363584,11.574443804948645,16.64080901471649,16.671093244018444,4.605170185988092,4.634728988229636,5.682082047676862,0.7275486072772777,11.690144295321067,3.828641396489095,100 NW 85th Street,Seattle,WA,98117.0,47.69197,-122.35877
546,734,2015,NonResidential,Small- and Mid-Sized Office,1455 LEARY BUILDING,2768302690,"{'latitude': '47.66328657', 'longitude': '-122.3755312', 'human_address': '{""address"": ""1455 NW LEARY WAY"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98107""}'}",6,BALLARD,2001,1.0,4.0,92092,21055,71037,Office,Office,70074.0,,,,,,6.0,66.8,66.8,209.7,209.7,4678999.0,4678999.0,0.0,1371336.0,4679193.0,0.0,0.0,0.0,32.62,0.14,No,,Compliant,,,4.0,,1.0,18386.0,1,1,,14,4.0,39081.46376874362,,11.43054335636426,9.954893340596028,11.170956147044622,15.35859475612745,15.35859475612745,4.2017030805426,4.2017030805426,3.4849255971928677,-1.9661128563728327,10.573403561154954,2.6390573296152584,,,,,,
543,734,2016,NonResidential,Small- and Mid-Sized Office,1455 Leary,2768302690,,6,BALLARD,2001,1.0,4.0,92092,21055,71037,Office,Office,70074.0,,,,,,5.0,68.69999695,68.69999695,215.8999939,215.8999939,4817062.0,4817062.0,0.0,1411800.0,4817062.0,0.0,0.0,,33.58,0.36,False,,Compliant,,,,,,,1,1,,15,4.0,39081.46376874362,,11.43054335636426,9.954893340596028,11.170956147044622,15.387674756611112,15.387674756611112,4.229749154832378,4.229749154832378,3.5139306516493947,-1.0216512475319814,10.573403561154954,2.70805020110221,1455 NW Leary Way,Seattle,WA,98107.0,47.6633,-122.37549
549,739,2015,NonResidential,Large Office,LAKEVIEW AT FREMONT,1973200389,"{'latitude': '47.64900288', 'longitude': '-122.3480372', 'human_address': '{""address"": ""837 N 34TH ST"", ""city"": ""SEATTLE"", ""state"": ""WA"", ""zip"": ""98103""}'}",6,LAKE UNION,2008,1.0,4.0,202623,88855,113768,"Fitness Center/Health Club/Gym, Office, Parking",Office,105206.0,Parking,31992.0,Fitness Center/Health Club/Gym,6374.0,"2016, 2012",74.0,78.8,78.8,247.3,247.3,8787353.0,8787353.0,0.0,2575426.0,8787718.0,0.0,0.0,0.0,61.26,0.12,No,,Compliant,,,20.0,,2.0,18377.0,1,1,,7,4.0,55425.6098400492,,12.219102388538925,11.394761106619587,11.641916566052533,15.988824086653883,15.988824086653883,4.366912996863833,4.366912996863833,4.115127101404629,-2.120263536200091,10.922797037401864,1.9459101490553132,,,,,,
546,739,2016,NonResidential,Large Office,Lakeview 837 N 34th,1973200389,,6,LAKE UNION,2008,1.0,4.0,202623,88855,113768,"Fitness Center/Health Club/Gym, Office, Parking",Office,105206.0,Parking,31992.0,Fitness Center/Health Club/Gym,6374.0,20162012,73.0,79.5,79.5,249.6999969,249.6999969,8873485.0,8873485.0,0.0,2600669.5,8873484.0,0.0,0.0,,61.86,0.31,False,,Compliant,,,,,,,1,1,,8,4.0,55425.6098400492,,12.219102388538925,11.394761106619587,11.641916566052533,15.998578174528777,15.998578174528777,4.375757021660286,4.375757021660286,4.124873767256924,-1.171182981502945,10.922797037401864,2.0794415416798357,837 N 34th Street,Seattle,WA,98103.0,47.64912,-122.34823
